item,item_ine_id,item_id,item_update,region_name,region_code,is_cronicas,media_associated,media_associated_name,is_featured,url,is_municipios_link,url_municipios
Vilanova i la Geltrú,08307,CA0116,4/09/2025,Cataluña,CA,FALSE,elperiodicodecatalunya,El Periódico,TRUE,https://www.elperiodico.com/es/barcelona/vilanova-i-la-geltru/?utm_campaign=cerca-v1,FALSE,
Dos hermanas,41038,AND0105,2/12/2025,Andalucía,AND,FALSE,elcorreodeandalucia,El Correo de Andalucía,TRUE,https://www.elcorreoweb.es/tags/dos-hermanas/?utm_campaign=cerca-v1,FALSE,
Alcalá de Guadaíra,41004,AND0106,2/12/2025,Andalucía,AND,FALSE,elcorreodeandalucia,El Correo de Andalucía,TRUE,https://www.elcorreoweb.es/tags/alcala-de-guadaira/?utm_campaign=cerca-v1,FALSE,
Utrera,41095,AND0107,2/12/2025,Andalucía,AND,FALSE,elcorreodeandalucia,El Correo de Andalucía,TRUE,https://www.elcorreoweb.es/tags/utrera/?utm_campaign=cerca-v1,FALSE,
Carmona,41024,AND0108,2/12/2025,Andalucía,AND,FALSE,elcorreodeandalucia,El Correo de Andalucía,TRUE,https://www.elcorreoweb.es/tags/carmona/?utm_campaign=cerca-v1,FALSE,
La Rinconada,41081,AND0109,2/12/2025,Andalucía,AND,FALSE,elcorreodeandalucia,El Correo de Andalucía,TRUE,https://www.elcorreoweb.es/tags/la-rinconada/?utm_campaign=cerca-v1,FALSE,
Abanilla,30001,MUR0034,2/12/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,FALSE,https://www.laopiniondemurcia.es/municipios/abanilla/?utm_campaign=cerca-v1,FALSE,
Fortuna,30020,MUR0035,2/12/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,FALSE,https://www.laopiniondemurcia.es/municipios/fortuna/?utm_campaign=cerca-v1,FALSE,
Jumilla,30022,MUR0036,2/12/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,FALSE,https://www.laopiniondemurcia.es/municipios/jumilla/?utm_campaign=cerca-v1,FALSE,
Puerto Lumbreras,30033,MUR0037,2/12/2025,Región de Murcia,MUR,FALSE,laopiniondemurcia,La Opinión de Murcia,FALSE,https://www.laopiniondemurcia.es/municipios/puerto-lumbreras/?utm_campaign=cerca-v1,FALSE,
Lleida,25120,CA0125,2/12/2025,Cataluña,CA,FALSE,elperiodicodecatalunya,El Periódico,FALSE,https://www.elperiodico.com/es/lugares/lleida-12891?utm_campaign=cerca-v1,FALSE,
Vic,08298,CA0126,2/12/2025,Cataluña,CA,FALSE,elperiodicodecatalunya,El Periódico,FALSE,https://www.elperiodico.com/es/lugares/vic-19433?utm_campaign=cerca-v1,FALSE,
Cambrils,43038,CA0127,2/12/2025,Cataluña,CA,FALSE,elperiodicodecatalunya,El Periódico,FALSE,https://www.elperiodico.com/es/lugares/cambrils-19572?utm_campaign=cerca-v1,FALSE,
Tortosa,43155,CA0128,2/12/2025,Cataluña,CA,FALSE,elperiodicodecatalunya,El Periódico,FALSE,https://www.elperiodico.com/es/lugares/tortosa-19571?utm_campaign=cerca-v1,FALSE,
Ribadavia,32069,GAL0139,2/12/2025,Galicia,GAL,FALSE,farodevigo,Faro de Vigo,FALSE,https://www.farodevigo.es/tags/ribadavia/?utm_campaign=cerca-v1,FALSE,
Móstoles,28092,MAD0009,2/12/2025,Comunidad de Madrid,MAD,FALSE,elperiodicodeespana,El Periódico de España,TRUE,https://www.epe.es/es/temas/mostoles-1846041?utm_campaign=cerca-v1,FALSE,
Leganés,28074,MAD0010,2/12/2025,Comunidad de Madrid,MAD,FALSE,elperiodicodeespana,El Periódico de España,TRUE,https://www.epe.es/es/lugares/leganes-2128108?utm_campaign=cerca-v1,FALSE,
Fuenlabrada,28058,MAD0011,2/12/2025,Comunidad de Madrid,MAD,FALSE,elperiodicodeespana,El Periódico de España,TRUE,https://www.epe.es/es/lugares/fuenlabrada-1843296?utm_campaign=cerca-v1,FALSE,
Getafe,28065,MAD0012,2/12/2025,Comunidad de Madrid,MAD,FALSE,elperiodicodeespana,El Periódico de España,TRUE,https://www.epe.es/es/temas/getafe-1837356?utm_campaign=cerca-v1,FALSE,
Alcorcón,28007,MAD0013,2/12/2025,Comunidad de Madrid,MAD,FALSE,elperiodicodeespana,El Periódico de España,TRUE,https://www.epe.es/es/temas/alcorcon-1935582?utm_campaign=cerca-v1,FALSE,
Torrejón de Ardoz,28148,MAD0014,2/12/2025,Comunidad de Madrid,MAD,FALSE,elperiodicodeespana,El Periódico de España,TRUE,https://www.epe.es/es/lugares/torrejon-ardoz-1904386?utm_campaign=cerca-v1,FALSE,
San Sebastián de los Reyes,28134,MAD0015,2/12/2025,Comunidad de Madrid,MAD,FALSE,elperiodicodeespana,El Periódico de España,FALSE,https://www.epe.es/es/temas/san-sebastian-reyes-1851716?utm_campaign=cerca-v1,FALSE,
L’Horta Sud,34_10_46_04,VC0267,4/12/2025,Comunidad Valenciana,VC,FALSE,levanteemv,Levante-El Mercantil Valenciano,FALSE,https://www.levante-emv.com/horta/?utm_campaign=cerca-v1,FALSE,
Marina Baixa,34_10_03_02,VC0268,4/12/2025,Comunidad Valenciana,VC,FALSE,informacion,Información,FALSE,https://www.informacion.es/tags/marina-baixa/?utm_campaign=cerca-v1,FALSE,
La Ribera Baixa,34_10_46_07,VC0269,4/12/2025,Comunidad Valenciana,VC,FALSE,levanteemv,Levante-El Mercantil Valenciano,FALSE,https://www.levante-emv.com/ribera/?utm_campaign=cerca-v1,FALSE,
El Llano,33024_003,AST0081,4/12/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/gijon/el-llano/?utm_campaign=cerca-v1,FALSE,
El Natahoyo,33024_004,AST0082,4/12/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/gijon/gijon-oeste/natahoyo/?utm_campaign=cerca-v1,FALSE,
Jove,33024_005,AST0083,4/12/2025,Asturias,AST,FALSE,lanuevaespana,La Nueva España,FALSE,https://www.lne.es/gijon/gijon-oeste/jove/?utm_campaign=cerca-v1,FALSE,
Bisbarras,34_12_36_11,GAL0140,4/12/2025,Galicia,GAL,TRUE,farodevigo,Faro de Vigo,FALSE,https://www.farodevigo.es/bisbarras/?utm_campaign=cerca-v1,FALSE,
O Morrazo,34_12_36_09,GAL0141,4/12/2025,Galicia,GAL,FALSE,farodevigo,Faro de Vigo,FALSE,https://www.farodevigo.es/o-morrazo/?utm_campaign=cerca-v1,FALSE,
 ,34_12_36_12,GAL0142,4/12/2025,Galicia,GAL,FALSE,farodevigo,Faro de Vigo,FALSE,https://www.farodevigo.es/arousa/?utm_campaign=cerca-v1,FALSE,
Los Serranos,34_10_46_12,VC0270,4/12/2025,Comunidad Valenciana,VC,FALSE,levanteemv,Levante-El Mercantil Valenciano,FALSE,https://www.levante-emv.com/los-serranos-rincon-de-ademuz/?utm_campaign=cerca-v1,FALSE,
Rincón de Ademuz,34_10_46_13,VC0271,4/12/2025,Comunidad Valenciana,VC,FALSE,levanteemv,Levante-El Mercantil Valenciano,FALSE,https://www.levante-emv.com/los-serranos-rincon-de-ademuz/?utm_campaign=cerca-v1,FALSE,
La Hoya de Buñol,34_10_46_15,VC0272,4/12/2025,Comunidad Valenciana,VC,FALSE,levanteemv,Levante-El Mercantil Valenciano,FALSE,https://www.levante-emv.com/hoya-de-bunol-valle-de-cofrentes/?utm_campaign=cerca-v1,FALSE,
El Valle de Cofrentes-Ayora,34_10_46_16,VC0273,4/12/2025,Comunidad Valenciana,VC,FALSE,levanteemv,Levante-El Mercantil Valenciano,FALSE,https://www.levante-emv.com/hoya-de-bunol-valle-de-cofrentes/?utm_campaign=cerca-v1,FALSE,
Algar de Palància,46028,VC0274,4/12/2025,Comunidad Valenciana,VC,FALSE,levanteemv,Levante-El Mercantil Valenciano,FALSE,https://www.levante-emv.com/tags/algar-de-palancia/?utm_campaign=cerca-v1,FALSE,
Algímia d'Alfara,46030,VC0275,4/12/2025,Comunidad Valenciana,VC,FALSE,levanteemv,Levante-El Mercantil Valenciano,FALSE,https://www.levante-emv.com/tags/algimia-de-alfara/?utm_campaign=cerca-v1,FALSE,
Torres Torres,46245,VC0276,4/12/2025,Comunidad Valenciana,VC,FALSE,levanteemv,Levante-El Mercantil Valenciano,FALSE,https://www.levante-emv.com/tags/torres-torres/?utm_campaign=cerca-v1,FALSE,
Quart de les Valls,46101,VC0277,4/12/2025,Comunidad Valenciana,VC,FALSE,levanteemv,Levante-El Mercantil Valenciano,FALSE,https://www.levante-emv.com/tags/quart-de-les-valls/?utm_campaign=cerca-v1,FALSE,
Albalat dels Tarongers,46010,VC0278,4/12/2025,Comunidad Valenciana,VC,FALSE,levanteemv,Levante-El Mercantil Valenciano,FALSE,https://www.levante-emv.com/tags/albalat-dels-tarongers/?utm_campaign=cerca-v1,FALSE,
Segart,46224,VC0279,4/12/2025,Comunidad Valenciana,VC,FALSE,levanteemv,Levante-El Mercantil Valenciano,FALSE,https://www.levante-emv.com/tags/segart/?utm_campaign=cerca-v1,FALSE,
Petrés,46192,VC0280,4/12/2025,Comunidad Valenciana,VC,FALSE,levanteemv,Levante-El Mercantil Valenciano,FALSE,https://www.levante-emv.com/tags/petres/?utm_campaign=cerca-v1,FALSE,
Benavites,46052,VC0281,4/12/2025,Comunidad Valenciana,VC,FALSE,levanteemv,Levante-El Mercantil Valenciano,FALSE,https://www.levante-emv.com/tags/benavites/?utm_campaign=cerca-v1,FALSE,
Quartell,46103,VC0282,4/12/2025,Comunidad Valenciana,VC,FALSE,levanteemv,Levante-El Mercantil Valenciano,FALSE,https://www.levante-emv.com/tags/quartell/?utm_campaign=cerca-v1,FALSE,
Benifairó de les Valls,46058,VC0283,4/12/2025,Comunidad Valenciana,VC,FALSE,levanteemv,Levante-El Mercantil Valenciano,FALSE,https://www.levante-emv.com/tags/benifairo-de-les-valls/?utm_campaign=cerca-v1,FALSE,
Alto Palancia,34_10_12_06,VC0284,4/12/2025,Comunidad Valenciana,VC,FALSE,elperiodicomediterraneo,El Periódico del Mediterráneo,FALSE,https://www.elperiodicomediterraneo.com/alto-palancia/?utm_campaign=cerca-v1,FALSE,
Plana Baixa,34_10_12_08,VC0285,4/12/2025,Comunidad Valenciana,VC,FALSE,elperiodicomediterraneo,El Periódico del Mediterráneo,FALSE,https://www.elperiodicomediterraneo.com/castello/la-plana-baixa/?utm_campaign=cerca-v1,FALSE,
Plana Alta,34_10_12_07,VC0286,4/12/2025,Comunidad Valenciana,VC,FALSE,elperiodicomediterraneo,El Periódico del Mediterráneo,FALSE,https://www.elperiodicomediterraneo.com/castello/la-plana-alta/?utm_campaign=cerca-v1,FALSE,
Alto Mijares,34_10_12_05,VC0287,4/12/2025,Comunidad Valenciana,VC,FALSE,elperiodicomediterraneo,El Periódico del Mediterráneo,FALSE,https://www.elperiodicomediterraneo.com/castello/alto-mijares/?utm_campaign=cerca-v1,FALSE,
L'Alcalatén,34_10_12_02,VC0288,4/12/2025,Comunidad Valenciana,VC,FALSE,elperiodicomediterraneo,El Periódico del Mediterráneo,FALSE,https://www.elperiodicomediterraneo.com/castello/lalcalaten/?utm_campaign=cerca-v1,FALSE,
Els Ports,34_10_12_04,VC0289,4/12/2025,Comunidad Valenciana,VC,FALSE,elperiodicomediterraneo,El Periódico del Mediterráneo,FALSE,https://www.elperiodicomediterraneo.com/castello/els-ports/?utm_campaign=cerca-v1,FALSE,
Baix Maestrat,34_10_12_03,VC0290,4/12/2025,Comunidad Valenciana,VC,FALSE,elperiodicomediterraneo,El Periódico del Mediterráneo,FALSE,https://www.elperiodicomediterraneo.com/castello/baix-maestrat/?utm_campaign=cerca-v1,FALSE,
Alt Maestrat,34_10_12_01,VC0291,4/12/2025,Comunidad Valenciana,VC,FALSE,elperiodicomediterraneo,El Periódico del Mediterráneo,FALSE,https://www.elperiodicomediterraneo.com/castello/alt-maestrat/?utm_campaign=cerca-v1,FALSE,
Gran Coruña,34_12_15_19,GAL0143,4/12/2025,Galicia,GAL,FALSE,laopinioncoruna,La Opinión A Coruña,FALSE,https://www.laopinioncoruna.es/gran-coruna/?utm_campaign=cerca-v1,FALSE,
Almudévar,22021,AR0049,5/12/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/tags/almudevar/?utm_campaign=cerca-v1,FALSE,
Ayerbe,22039,AR0050,5/12/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/tags/ayerbe/?utm_campaign=cerca-v1,FALSE,
Pinseque,50209,AR0051,5/12/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/tags/pinseque/?utm_campaign=cerca-v1,FALSE,
Luceni,50147,AR0052,5/12/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/tags/luceni/?utm_campaign=cerca-v1,FALSE,
Remolinos,50223,AR0053,5/12/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/tags/remolinos/?utm_campaign=cerca-v1,FALSE,
El Burgo de Ebro,50062,AR0054,5/12/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/tags/el-burgo-de-ebro/?utm_campaign=cerca-v1,FALSE,
Magallón,50153,AR0055,5/12/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/tags/magallon/?utm_campaign=cerca-v1,FALSE,
Alfamén,50018,AR0056,5/12/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/tags/alfamen/?utm_campaign=cerca-v1,FALSE,
Muel,50181,AR0057,5/12/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/tags/muel/?utm_campaign=cerca-v1,FALSE,
Calatorao,50068,AR0058,5/12/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/tags/calatorao/?utm_campaign=cerca-v1,FALSE,
Azuara,50039,AR0059,5/12/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/tags/azuara/?utm_campaign=cerca-v1,FALSE,
Lécera,50136,AR0060,5/12/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/tags/lecera/?utm_campaign=cerca-v1,FALSE,
Ricla,50225,AR0061,5/12/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/tags/ricla/?utm_campaign=cerca-v1,FALSE,
Villanueva de Gállego,50288,AR0062,5/12/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/tags/villanueva-de-gallego/?utm_campaign=cerca-v1,FALSE,
Valderrobres,44246,AR0063,5/12/2025,Aragón,AR,FALSE,elperiodicodearagon,El Periódico de Aragón,FALSE,https://www.elperiodicodearagon.com/tags/valderrobres/?utm_campaign=cerca-v1,FALSE,
Bages,34_09_08_03,CA0129,5/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/bages/?utm_campaign=cerca-v1,FALSE,
Berguedà,34_09_08_06,CA0130,5/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/bergueda/?utm_campaign=cerca-v1,FALSE,
Anoia,34_09_08_02,CA0131,5/12/2025,Cataluña,CA,TRUE,regio7,Regio 7,FALSE,https://www.regio7.cat/anoia/?utm_campaign=cerca-v1,FALSE,
Cerdanya,34_09_25_01,CA0132,5/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/cerdanya/?utm_campaign=cerca-v1,FALSE,
Solsonès,34_09_25_11,CA0133,5/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/solsones/?utm_campaign=cerca-v1,FALSE,
Moianès,34_09_08_09,CA0134,5/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/moianes/?utm_campaign=cerca-v1,FALSE,
Alt Urgell,34_09_25_03,CA0135,5/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/catalunya-central/alt-urgell/?utm_campaign=cerca-v1,FALSE,
Baix Llobregat,34_09_08_04,CA0136,5/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/catalunya-central/baix-llobregat/?utm_campaign=cerca-v1,FALSE,
Lluçanès,34_09_08_13,CA0137,5/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/catalunya-central/llucanes/?utm_campaign=cerca-v1,FALSE,
La Crónica de L'Alacantí,03014_002,VC0125,9/12/2025,Comunidad Valenciana,VC,TRUE,informacion,Información,FALSE,https://www.informacion.es/la-cronica-de-alacanti/?utm_campaign=cerca-v1,FALSE,
Parla,28106,MAD0016,9/12/2025,Comunidad de Madrid,MAD,FALSE,elperiodicodeespana,El Periódico de España,FALSE,https://www.epe.es/es/lugares/parla-1825011?utm_campaign=cerca-v1,FALSE,
Las Rozas de Madrid,28127,MAD0017,9/12/2025,Comunidad de Madrid,MAD,FALSE,elperiodicodeespana,El Periódico de España,FALSE,https://www.epe.es/es/lugares/rozas-2165573?utm_campaign=cerca-v1,FALSE,
Alcobendas,28006,MAD0018,9/12/2025,Comunidad de Madrid,MAD,FALSE,elperiodicodeespana,El Periódico de España,FALSE,https://www.epe.es/es/lugares/alcobendas-2151533?utm_campaign=cerca-v1,FALSE,
Rivas-Vaciamadrid,28123,MAD0019,9/12/2025,Comunidad de Madrid,MAD,FALSE,elperiodicodeespana,El Periódico de España,FALSE,https://www.epe.es/es/lugares/rivas-vaciamadrid-2109154?utm_campaign=cerca-v1,FALSE,
Aguilar de Segarra,08002,CA0138,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/aguilar-de-segarra/?utm_campaign=cerca-v1,FALSE,
Avinyó,08012,CA0139,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/avinyo/=utm?cerca,FALSE,
Callús,08038,CA0140,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/callus/?utm_campaign=cerca-v1,FALSE,
Castellfollit del Boix,08059,CA0141,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/castellfollit-del-boix/?utm_campaign=cerca-v1,FALSE,
Castellgalí,08061,CA0142,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/castellgali/?utm_campaign=cerca-v1,FALSE,
Castellnou de Bages,08062,CA0143,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/castellnou-de-bages/?utm_campaign=cerca-v1,FALSE,
Fonollosa,08084,CA0144,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/fonollosa/?utm_campaign=cerca-v1,FALSE,
Marganell,08242,CA0145,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/marganell/?utm_campaign=cerca-v1,FALSE,
Monistrol de Montserrat,08127,CA0146,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/monistrol-de-montserrat/?utm_campaign=cerca-v1,FALSE,
Mura,08139,CA0147,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/mura/?utm_campaign=cerca-v1,FALSE,
El Pont de Vilomara i Rocafort,08182,CA0148,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/pont-de-vilomara/?utm_campaign=cerca-v1,FALSE,
Rajadell,08178,CA0149,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/rajadell/?utm_campaign=cerca-v1,FALSE,
Sant Feliu Sasserra,08212,CA0150,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/sant-feliu-sasserra/?utm_campaign=cerca-v1,FALSE,
Sant Salvador de Guardiola,08098,CA0151,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/sant-salvador-de-guardiola/?utm_campaign=cerca-v1,FALSE,
Talamanca,08277,CA0152,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/talamanca/?utm_campaign=cerca-v1,FALSE,
Borredà,08024,CA0153,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/borreda/?utm_campaign=cerca-v1,FALSE,
Casserres,08049,CA0154,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/casserres/?utm_campaign=cerca-v1,FALSE,
Castellar de n'Hug,08052,CA0155,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/castellar-de-n-hug/?utm_campaign=cerca-v1,FALSE,
Cercs,08268,CA0156,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/cercs/?utm_campaign=cerca-v1,FALSE,
Gisclareny,08093,CA0157,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/gisclareny/?utm_campaign=cerca-v1,FALSE,
Gósol,25100,CA0158,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/gosol/?utm_campaign=cerca-v1,FALSE,
Guardiola de Berguedà,08099,CA0159,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/guardiola-de-bergueda/?utm_campaign=cerca-v1,FALSE,
Olvan,08144,CA0160,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/olvan/?utm_campaign=cerca-v1,FALSE,
La Pobla de Lillet,08166,CA0161,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/la-pobla-de-lillet/?utm_campaign=cerca-v1,FALSE,
Saldes,08190,CA0162,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/saldes/?utm_campaign=cerca-v1,FALSE,
Sant Jaume de Frontanyà,08216,CA0163,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/sant-jaume-de-frontanya/?utm_campaign=cerca-v1,FALSE,
Calaf,08031,CA0164,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/calaf/?utm_campaign=cerca-v1,FALSE,
Capellades,08044,CA0165,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/capellades/?utm_campaign=cerca-v1,FALSE,
Castellolí,08063, CA0166,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/castelloli/?utm_campaign=cerca-v1,FALSE,
Els Hostalets de Pierola,08162,CA0167,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/hostalets-de-pierola/?utm_campaign=cerca-v1,FALSE,
Jorba,08103,CA0168,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/jorba/?utm_campaign=cerca-v1,FALSE,
Abrera,08001,CA0169,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/abrera/?utm_campaign=cerca-v1,FALSE,
Collbató,08069,CA0170,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/collbato/?utm_campaign=cerca-v1,FALSE,
Sant Esteve Sesrovires,08208,CA0171,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/sant-esteve-sesrovires/?utm_campaign=cerca-v1,FALSE,
Biosca,25055,CA0172,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/biosca/?utm_campaign=cerca-v1,FALSE,
Guixers,25111,CA0173,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/guixers/?utm_campaign=cerca-v1,FALSE,
Navès,25146,CA0174,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/naves/?utm_campaign=cerca-v1,FALSE,
Olius,25151,CA0175,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/olius/?utm_campaign=cerca-v1,FALSE,
Riner,25186,CA0176,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/riner/?utm_campaign=cerca-v1,FALSE,
Calders,08034,CA0177,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/calders/?utm_campaign=cerca-v1,FALSE,
Castellterçol,08064,CA0178,9/12/2025,Cataluña,CA,FALSE,regio7,Regio 7,FALSE,https://www.regio7.cat/tags/castelltercol/?utm_campaign=cerca-v1,FALSE,
